;mz;intensity;RT.x;peak ID;HS IDs;series level;to ID;m/z increment;RT increment;HS cluster;Row Names;blank_1-A,1_01_11442'' [1];QC_1-A,2_01_11452'' [1];QC_1-A,2_01_11458'' [1];QC_1-A,2_01_11464'' [1];daf-2_001_1-C,1_01_11459'' [1];daf-2_002_1-C,2_01_11456'' [1];daf-2_003_1-C,3_01_11460'' [1];daf-2_004_1-C,4_01_11454'' [1];daf-2_005_1-C,5_01_11463'' [1];N2_001_1-B,1_01_11453'' [1];N2_002_1-B,2_01_11462'' [1];N2_003_1-B,3_01_11461'' [1];N2_004_1-B,4_01_11455'' [1];N2_005_1-B,5_01_11457'' [1];Row;Group;Size;Mass;Charge;RT.y;Base Peak;Adduct;TandemLCpart
523;541.8792528;999;47.54612131;1151;45;3;0;14.0157532;0.1052;45;Cluster_06788;25679.838;2350.7131;1607.1542;2311.688;1742.0405000000001;2183.5149999999999;1934.5836999999999;1582.1138000000001;1343.0106000000001;2151.491;1832.4438;2012.2407000000001;1912.9232999999999;1690.3729000000001;Cluster_06788;NA;3;1081.743953;2;47.54612131;33549;NA;RP
524;541.8793136;999;32.8777624;2271;196;3;0;26.0150776;0.5898;196;Cluster_11670;NaN;2601.6946;2962.4956;2563.3005;3425.7714999999998;5278.2060000000001;5579.6356999999998;5564.9309999999996;4663.9520000000002;5005.4129999999996;6493.9263000000001;4046.6938;4490.6120000000001;3766.2719999999999;Cluster_11670;NA;2;1081.744074;2;32.8777624;33596;NA;RP
525;542.3244116;999;32.66063195;1173;61;3;0;14.0157579;0.4937;61;Cluster_03753;NaN;61659.684;77788.234;59798.133;25432.388999999999;36604.516000000003;52325.75;39720.491999999998;39091.894999999997;111813.44;136662.10999999999;15669.022999999999;32744.525000000001;96063.16;Cluster_03753;370;3;541.3171356;1;32.66063195;33584;M+H;RP
526;542.3244484;999;32.88033208;1435;63;3;0;14.0157763;0.6036;63;Cluster_03756;NaN;166845.45;210983.83;164569.36;206120.77;312771.09999999998;325359.84000000003;307232.7;276935.25;347996.84;430714.53;245731.08;303840.15999999997;269345.40000000002;Cluster_03756;371;4;541.3171724;1;32.88033208;33589;M+H;RP
527;542.388981;999;31.73735341;1611;327;5;556;22.0129424;0.0178;327;Cluster_06790;3788.2134000000001;1314.9856;1068.9182;1312.1232;1302.8195000000001;1790.5536;1531.4847;1509.4418000000001;1211.7311999999999;1384.8219999999999;1206.8579999999999;1200.2582;1454.1224;1642.1708000000001;Cluster_06790;NA;3;1082.763409;2;31.73735341;33600;NA;RP
528;544.2666134;999;32.42991835;1501;115;1;673;20.0387908;0.1944;115;Cluster_03770;NaN;8187.7397;9914.538;8048.763;3795.5360999999998;4093.8092999999999;7085.5263999999997;4370.7439999999997;4704.232;15296.987999999999;17445.8;1511.3230000000001;3132.0475999999999;13552.704;Cluster_03770;374;2;543.2593374;1;32.42991835;33765;M+H;RP
529;544.33985;999;33.60271431;629;59;3;0;14.0157669;0.6925;59;Cluster_03776;NaN;7440.667;11621.797;6892.263;6730.3573999999999;10576.914000000001;17083.488000000001;14757.721;16860.741999999998;20072.93;32870.300000000003;9588.6180000000004;27675.081999999999;18653.940999999999;Cluster_03776;376;3;543.332574;1;33.60271431;33791;M+H;RP
530;544.8648263;999;47.3251976;2289;77;1;508;14.0161602;0.0957;77;Cluster_08953;1530.0242000000001;249.45357;254.29247;249.46332;282.85250000000002;318.10834;354.31466999999998;250.74178000000001;232.69809000000001;296.51242000000002;255.66159999999999;243.31227000000001;360.46843999999999;247.00475;Cluster_08953;5580;2;543.8575503;1;47.3251976;33833;M+H;RP
531;545.4240606;999;41.9816753;74;26/310;2/4;162/162;14.015462/14.0158824;0.5303/0.4372;26/310;Cluster_08955;NaN;20809.121;32625.795;17507.87;1361.4048;2874.5686000000001;3419.5630000000001;5140.9949999999999;900.93395999999996;11948.784;14539.194;47592.593999999997;12196.415999999999;20330.509999999998;Cluster_08955;5588;4;544.4167846;1;41.9816753;33896;M+H;RP
532;545.4861671;999;33.37251368;358;228;2;447;28.0315721;0.9873;228;Cluster_03786;NaN;2744.391;2995.8462;2749.8694;1895.4303;3058.3065999999999;2751.2489999999998;2282.5302999999999;2410.7532000000001;4757.7505000000001;4320.4870000000001;4001.3452000000002;2131.9402;5088.268;Cluster_03786;5589;2;544.4788911;1;33.37251368;33899;M+H;RP
533;546.3448957;999;47.27139499;759;266;1;1438;32.0718687;0.098;266;Cluster_03793;1266.5494000000001;353.87128;383.83362;353.51288;310.95666999999997;326.41757000000001;395.70557000000002;267.4246;427.60906999999997;404.02749999999997;396.84044999999998;385.15109999999999;419.17365000000001;360.29608000000002;Cluster_03793;5608;2;545.3376197;1;47.27139499;33964;M+H;RP
534;546.3553682;999;33.89478146;2071;195;3;0;26.0156004;0.5533;195;Cluster_03794;NaN;8655.369;12535.397;8276.965;1139.5673999999999;702.24019999999996;2490.7523999999999;1545.8976;2519.2296999999999;17022.016;19933.650000000001;167.63347999999999;95.37;17093.936000000002;Cluster_03794;383;3;545.3480922;1;33.89478146;33972;M+H;RP
535;546.3907619;999;32.38217944;2558;119/164;3/1;1343;22.0129206/23.0216504;0.0076/0.8033;119/164;Cluster_06808;NaN;443.7757;596.1518;472.4103;503.61556999999999;983.93524000000002;679.81460000000004;735.73614999999995;286.03906000000001;492.57864000000001;431.10446000000002;460.81979999999999;886.00549999999998;893.73580000000004;Cluster_06808;NA;2;1090.766971;2;32.38217944;33979;NA;RP
536;546.8500948;999;47.31434836;1824;189;1;1715;25.0383524;0.113;189;Cluster_08968;1808.221;434.43243;231.54686;443.28207;443.40787;368.63245000000001;393.9853;322.92113999999998;341.40706999999998;236.65779000000001;374.27210000000002;536.76559999999995;238.6377;393.53035999999997;Cluster_08968;5615;2;545.8428188;1;47.31434836;34008;M+H;RP
537;547.3988154;999;47.45136607;2566;53;2;946;14.0159532;0.095;53;Cluster_06812;7104.8239999999996;349.1292;215.79361;382.53122;219.14429999999999;230.32642000000001;348.18704000000002;171.06133;251.4;195.34494000000001;424.47464000000002;198.91956999999999;240.1951;202.30486999999999;Cluster_06812;NA;2;1092.783078;2;47.45136607;34072;NA;RP
538;547.3988955;999;32.03941616;1694;328;6;1858;22.0130142;0.0171;328;Cluster_06813;2994.8406;917.8088;1121.3823;944.68726;1390.8223;1228.2422999999999;1333.2164;943.46594000000005;1022.4138;945.12067000000002;1346.4764;1451.5641000000001;1107.9326000000001;1559.27;Cluster_06813;NA;3;1092.783238;2;32.03941616;34074;NA;RP
539;547.399271;999;33.22160906;906;19/153/241;2/2/1;1106/1387/976;13.0078718/23.0213118/29.0211648;0.449/0.8147/0.5388;19/153/241;Cluster_03801;6713.3056999999999;4356.541;2797.4001;4471.164;3338.5623000000001;3118.0227;3618.4497000000001;2609.8892000000001;3753.7217000000001;2929.7664;2962.0504999999998;3203.6505999999999;2971.8833;2823.7775999999999;Cluster_03801;5618;2;546.391995;1;33.22160906;34069;M+H;RP
540;547.4024213;999;40.21583904;115;41;3;0;14.0155643;0.4769;41;Cluster_03806;NaN;1707.0818;3674.6118;1351.2122;40.974640000000001;209.27295000000001;244.87961999999999;441.87869999999998;152.39784;870.86699999999996;1447.7256;3406.5239999999999;1044.7072000000001;2227.3208;Cluster_03806;385;2;546.3951453;1;40.21583904;34079;M+H;RP
541;548.3701286;999;34.90608566;2808;193/272;3/4;0;26.0150456/14.0152521;0.549/0.7782;193/272;Cluster_03819;NaN;251.17975;549.8695;200.48822;265.9511;366.00815;1866.2695000000001;522.51350000000002;1655.3567;NaN;NaN;NaN;NaN;NaN;Cluster_03819;5635;2;547.3628526;1;34.90608566;34170;M+H;RP
542;548.3702708;999;34.65563022;2807;194/274;3/4;0;26.0151167/14.0152834;0.4237/0.6635;194/274;Cluster_03818;NaN;1097.2865;1309.8721;1090.1936;NaN;NaN;214.32594;NaN;NaN;627.88982999999996;714.08569999999997;NaN;NaN;616.70150000000001;Cluster_03818;5636;2;547.3629948;1;34.65563022;34169;M+H;RP
543;548.4080152;999;34.02343302;2583;255;3;0;29.0211406;0.5708;255;Cluster_06820;58662.116999999998;47721.215;37065.68;49307.004;45994.258000000002;45866.836000000003;46513.616999999998;39107.589999999997;48242.957000000002;42113.945;41936.519999999997;46635.9;43149.836000000003;52856.79;Cluster_06820;NA;2;1094.801477;2;34.02343302;34177;NA;RP
544;549.8756798;999;47.39459961;1931;30/54/156/190/223;3/2/2/2/3;897/936/393;14.0155494/14.0157667/23.0209948/25.0382115/28.0307147;0.0564/0.1043/0.0765/0.1161/0.0672;30/54/156/190/223;Cluster_06829;7828.2120000000004;301.78644;328.29572;301.0042;378.15030000000002;210.20937000000001;313.92633000000001;144.98775000000001;347.9658;254.43135000000001;401.78546;275.85631999999998;212.75936999999999;348.73138;Cluster_06829;NA;2;1097.736807;2;47.39459961;34311;NA;RP
545;550.3876768;999;35.62705911;2809;309/325;5/7;0;14.0158144/14.0160219;0.6962/0.6672;309/325;Cluster_03827;NaN;213.01152;334.00653;215.8359;NaN;NaN;NaN;NaN;NaN;707.47699999999998;572.93097;NaN;NaN;558.24429999999995;Cluster_03827;5660;2;549.3804008;1;35.62705911;34358;M+H;RP
546;550.4676994;999;47.53572402;622;236;2;2216;28.0327979;0.159;236;Cluster_03828;36999.53;3196.5764;2421.0483;3194.425;3712.2262999999998;4272.7910000000002;4057.777;3674.3245000000002;3026.96;3087.9391999999998;2865.42;3317.893;3057.2539999999999;3959.268;Cluster_03828;5664;3;549.4604234;1;47.53572402;34367;M+H;RP
547;550.5036338;999;41.75898174;1213;276;4;0;14.0154894;0.4157;276;Cluster_08980;4476.1684999999998;996.31903;806.15076;999.32324;1152.5006000000001;1193.5743;1185.5056999999999;946.447;1058.3492000000001;1105.3779999999999;931.01469999999995;1130.6367;965.03989999999999;1088.1333;Cluster_08980;5666;2;549.4963578;1;41.75898174;34380;M+H;RP
548;550.884633;999;47.48695;1755;55/183/186;3/2/3;393;14.0157545/24.0292819/24.0298666;0.0742/0.0907/0.0863;55/183/186;Cluster_06836;22257.072;1608.9437;1291.1895;1617.6752;1355.7370000000001;1445.3108;1454.8146999999999;1034.8018;963.25750000000005;1584.4655;1294.4246000000001;1557.6306999999999;1204.2247;1046.3203000000001;Cluster_06836;NA;3;1099.754713;2;47.48695;34405;NA;RP
549;552.4831561;999;40.26950203;1155;24/224;1/2;784/905;14.0147038/28.0304043;0.5228/0.9998;24/224;Cluster_08992;NaN;1067.0182;760.96967;1038.8662;1292.2914000000001;1311.5626999999999;951.70434999999998;1220.9363000000001;958.38779999999997;1233.3130000000001;840.77892999999995;959.60875999999996;948.73609999999996;1180.5354;Cluster_08992;5685;2;551.4758801;1;40.26950203;34546;M+H;RP
550;552.845266;999;47.25849952;2455;131;2;631;22.013372;0.0051;131;Cluster_06849;524.35393999999997;844.4565;559.4066;816.3943;786.04693999999995;651.75243999999998;688.8501;893.06140000000005;710.08140000000003;867.8442;615.37256000000002;705.93493999999998;753.96050000000002;833.38549999999998;Cluster_06849;NA;2;1103.675979;2;47.25849952;34562;NA;RP
551;552.9009463;999;47.55147923;1582;191;3;0;25.0380243;0.1185;191;Cluster_06850;8754.1229999999996;830.69635;617.95135;828.92957;694.68560000000002;904.88933999999995;920.61270000000002;480.97489999999999;641.35519999999997;725.17870000000005;847.56880000000001;850.26599999999996;751.20232999999996;719.66229999999996;Cluster_06850;NA;3;1103.78734;2;47.55147923;34564;NA;RP
552;553.3895237;999;41.64018493;2371;40/305;3/3;2821;14.0157756/28.0315046;0.4617/0.8811;40/305;Cluster_03848;NaN;3250.4067;3601.6316;3246.491;2111.8751999999999;4080.0351999999998;3102.2020000000002;3741.2703000000001;3162.3676999999998;3471.0590000000002;2207.8506000000002;3476.4389999999999;3431.3364000000001;3996.7914999999998;Cluster_03848;363;3;530.4003027;1;41.64018493;34617;M+Na;RP
553;554.4615379;999;38.55061618;1258;271;4;0;14.015533;0.9296;271;Cluster_13232;997.96130000000005;583.6847;689.5744;575.866;735.64599999999996;636.22280000000001;755.62869999999998;630.07806000000005;648.91099999999994;564.53765999999996;562.33996999999999;645.32354999999995;701.31726000000003;731.80060000000003;Cluster_13232;5710;2;553.4542619;1;38.55061618;34705;M+H;RP
554;555.3955201;999;32.28351705;747;144;1;2235;22.014168;0.0021;144;Cluster_06866;1246.634;455.02734;397.4436;445.27728;368.83237000000003;478.84647000000001;479.75360000000001;340.61014;345.73056000000003;499.63659999999999;565.14290000000005;493.13513;324.69011999999998;619.38300000000004;Cluster_06866;NA;3;1108.776487;2;32.28351705;34768;NA;RP
555;555.4144944;999;34.64006336;935;238;2;2007;29.0204329;0.5954;238;Cluster_06868;1060.6692;775.67584;564.384;791.4795;804.09529999999995;747.33050000000003;760.50243999999998;553.80470000000003;636.24400000000003;767.42236000000003;681.85500000000002;827.03880000000004;807.23239999999998;753.68695000000002;Cluster_06868;NA;3;1108.814436;2;34.64006336;34771;NA;RP
556;555.4151771;999;34.45009024;1539;257;3;0;29.0213679;0.4861;257;Cluster_06867;NaN;269.64813;247.45284;269.79373;208.07265000000001;336.95316000000003;303.08942000000002;255.50121999999999;194.89742000000001;274.47390000000001;300.92901999999998;237.57487;223.63901999999999;426.85631999999998;Cluster_06867;NA;2;1108.815801;2;34.45009024;34770;NA;RP
557;556.403716;999;31.13108532;1028;116/290;2/1;2433/2433;22.011469/22.0130092;0.028/0.0283;116/290;Cluster_11691;1070.5591999999999;191.83473;337.29797;213.18344;270.10253999999998;410.50137000000001;364.42966000000001;274.74734000000001;224.90671;378.70139999999998;189.7473;180.91410999999999;259.98430000000002;269.94709999999998;Cluster_11691;NA;3;1110.792879;2;31.13108532;34845;NA;RP
558;556.4045003;999;32.86658859;1870;17/239;1/1;1343/1553;13.0078387/29.0210108;0.4396/0.5526;17/239;Cluster_09012;13835.119000000001;6845.6157;4554.9824;6665.301;5649.9359999999997;5309.6895000000004;5371.3666999999996;4155.3360000000002;5670.1025;4780.0219999999999;5398.3065999999999;6719.9989999999998;4598.4804999999997;6011.3725999999997;Cluster_09012;5724;2;555.3972243;1;32.86658859;34837;M+H;RP
559;556.4409872;999;35.77519237;1322;58;1;1747;14.0156094;0.8494;58;Cluster_09017;3433.3726000000001;1393.3826;1269.0934;1386.0283;1474.3575000000001;1760.4667999999999;1392.2050999999999;1503.4617000000001;1577.2168999999999;1536.5721000000001;1280.2266;1376.2360000000001;1340.9137000000001;1739.8571999999999;Cluster_09017;366;2;533.4517662;1;35.77519237;34851;M+Na;RP
560;557.8735371;999;47.33048387;603;81/264;1/3;1715;14.0158146/32.0297034;0.104/0.0351;81/264;Cluster_06884;8198.9760000000006;448.06808;325.3105;435.16824;374.04282000000001;388.28145999999998;320.50058000000001;281.57504;298.93988000000002;340.33350000000002;422.79883000000001;317.67223999999999;446.30484000000001;441.82960000000003;Cluster_06884;NA;2;1113.732521;2;47.33048387;34952;NA;RP
561;558.881359;999;47.42290953;508;77/160;2/3;936;14.0161602/23.0213587;0.0957/0.06;77/160;Cluster_00329;25761.373;476.3596;139.22362;450.79037;271.94553000000002;215.84074000000001;192.99455;213.85808;217.68178;237.07625999999999;221.64484999999999;299.82339999999999;258.86712999999997;281.75756999999999;Cluster_00329;NA;4;1115.748165;2;47.42290953;35033;NA;RP
562;559.4394238;999;42.50341613;162;26/304/310;3/4/5;0;14.015462/28.0314882/14.0158824;0.5303/0.8738/0.4372;26/304/310;Cluster_03873;NaN;29562.217;39938.062;27261.51;2068.8919999999998;5658.2129999999997;5548.9745999999996;8841.8529999999992;807.76800000000003;18900.197;21464.023000000001;48337.55;18308.36;27004.383000000002;Cluster_03873;394;4;558.4321478;1;42.50341613;35088;M+H;RP
563;560.4074926;999;33.76952088;1106;19;3;0;13.0078718;0.449;19;Cluster_06899;258.3777;370.1084;253.44292;386.3008;269.93322999999998;282.7414;407.73453000000001;325.83987000000002;336.19756999999998;341.03464000000002;300.87277;330.60784999999998;260.17986999999999;200.06954999999999;Cluster_06899;NA;2;1118.800432;2;33.76952088;35153;NA;RP
564;561.4145992;999;47.54165215;946;53;3;0;14.0159532;0.095;53;Cluster_06912;32098.726999999999;4034.009;2578.996;4123.038;3038.6797000000001;3578.7840000000001;3827.52;2703.4607000000001;2537.0374000000002;3737.8002999999999;3557.1633000000002;4032.1552999999999;3314.3542000000002;2927.9353000000001;Cluster_06912;NA;4;1120.814645;2;47.54165215;35229;NA;RP
565;561.4148506;999;34.50907679;795;240/292;3/3;2007;29.0206457/23.0212299;0.6335/0.673;240/292;Cluster_06911;317.39272999999997;350.73056;318.89734;355.8517;269.5444;419.26940000000002;195.26438999999999;137.22125;294.46499999999997;291.63925;300.99387000000002;378.64127000000002;251.96223000000001;750.35889999999995;Cluster_06911;NA;4;1120.815148;2;34.50907679;35225;NA;RP
566;561.4604245;999;33.37485412;428;229;2;408;28.0317549;0.9854;229;Cluster_03874;NaN;8606.165;10989.453;8434.638;4104.4229999999998;9528.9449999999997;8808.4390000000003;6998.8915999999999;7994.1587;37354.79;19055.664000000001;12899.242;6012.5420000000004;52905.1;Cluster_03874;5778;3;560.4531485;1;33.37485412;35235;M+H;RP
567;562.4231216;999;35.26848425;1483;307/308;4/4;0;29.0208982/29.0208982;0.6684/0.5864;307/308;Cluster_03879;4468.1549999999997;3865.483;3494.855;3924.2368;3870.2892999999999;4192.0703000000003;4746.6426000000001;3521.1873000000001;4914.7359999999999;3595.5297999999998;3821.4652999999998;4717.9306999999999;3761.2183;4027.3090000000002;Cluster_03879;5789;2;561.4158456;1;35.26848425;35319;M+H;RP
568;563.836702;999;47.25265867;2110;319;5;0;22.0132503;0.0021;319;Cluster_06929;NaN;301.08215;300.87564;301.05286;343.86086999999998;383.54453000000001;300.5249;303.54068000000001;335.21884;410.71753000000001;222.31603999999999;331.30457000000001;302.22913;358.4341;Cluster_06929;NA;2;1125.658851;2;47.25265867;35404;NA;RP
569;563.8918404;999;47.54106975;897;54/226;3/3;0;14.0157667/28.0308288;0.1043/0.1346;54/226;Cluster_06932;17992.313999999998;1811.8217;1335.6243;1811.6049;1308.558;1503.7406000000001;1699.6637000000001;1121.6560999999999;1245.0070000000001;1704.0872999999999;1611.7772;1874.1126999999999;1292.1804;1352.8259;Cluster_06932;NA;3;1125.769128;2;47.54106975;35408;NA;RP
570;564.3055207;999;32.66021674;673;115;2;1653;20.0387908;0.1944;115;Cluster_03884;NaN;3005.9;3597.5293;2950.5154;1239.8834999999999;1640.6367;2490.2750999999998;1851.2507000000001;1677.4885999999999;5573.982;5745.1356999999998;NaN;1195.3770999999999;4568.451;Cluster_03884;370;2;541.3162997;1;32.66021674;35436;M+Na;RP
571;564.4010141;999;31.75128607;556;327;6;1476;22.0129424;0.0178;327;Cluster_03885;2179.6938;664.6268;935.5236;676.9734;1004.88525;1370.1106;981.40869999999995;958.97339999999997;736.92780000000005;584.49347;752.64369999999997;765.75220000000002;861.84844999999996;978.18780000000004;Cluster_03885;5802;2;563.3937381;1;31.75128607;35458;M+H;RP
572;566.4615816;999;47.45208637;1431;265;3;0;32.0704278;0.0865;265;Cluster_03908;1670.0581999999999;343.96237;288.70523;348.5927;503.27179999999998;379.22487999999998;638.05505000000005;427.52;571.35626000000002;429.64965999999998;583.4941;431.09746999999999;285.89330000000001;514.1694;Cluster_03908;5828;2;565.4543056;1;47.45208637;35607;M+H;RP
573;566.4975454;999;40.73452885;784;24;2;905;14.0147038;0.5228;24;Cluster_03909;2511.2489999999998;438.16135;285.4804;428.13834;439.55716000000001;415.71947999999998;502.35399999999998;461.71695;431.91577000000001;364.07393999999999;362.29174999999998;420.4871;305.11995999999999;519.89075000000003;Cluster_03909;5832;2;565.4902694;1;40.73452885;35609;M+H;RP
574;568.4033017;999;32.38002259;2038;159;1;2367;23.0216041;0.7959;159;Cluster_06956;NaN;301.28436;306.0832;301.6403;344.06835999999998;537.89246000000003;437.81488000000002;384.37427000000002;451.25644;349.21559999999999;360.51641999999998;473.73129999999998;535.28700000000003;346.48327999999998;Cluster_06956;NA;2;1134.79205;2;32.38002259;35756;NA;RP
575;569.3849181;999;40.21527563;2817;269;2;254;34.0450213;1.0107;269;Cluster_03932;NaN;1499.9751;2815.157;1269.1606;NaN;NaN;NaN;172.24579;NaN;667.80730000000005;946.39606000000003;2955.0124999999998;956.88634999999999;1752.4507000000001;Cluster_03932;385;2;546.3956971;1;40.21527563;35830;M+Na;RP
576;569.4118716;999;32.04864377;1858;328;7;2024;22.0130142;0.0171;328;Cluster_06966;NaN;630.36414;450.0539;585.0891;760.4615;499.87822999999997;764.69839999999999;688.10159999999996;441.64400000000001;656.06286999999998;538.75189999999998;677.42840000000001;717.57069999999999;715.2355;Cluster_06966;NA;2;1136.80919;2;32.04864377;35837;NA;RP
577;569.412103;999;33.2119464;1343;17/164;2/2;1812/2347;13.0078387/23.0216504;0.4396/0.8033;17/164;Cluster_06967;2771.7012;2160.0825;1423.4307;2308.9658;1690.8809000000001;1693.7091;1867.7117000000001;1586.0378000000001;2313.2062999999998;1782.5569;2313.7269999999999;1893.8981000000001;1774.1246000000001;2040.7882;Cluster_06967;NA;3;1136.809653;2;33.2119464;35838;NA;RP
578;570.4206342;999;34.00513081;1387;153/306/320;3/2/3;1191/1191;23.0213118/29.0208487/29.0208389;0.8147/0.648/0.5684;153/306/320;Cluster_03938;38912.241999999998;39651.535;32495.346;40998.555;36563.906000000003;38532.949999999997;37043.065999999999;33529.703000000001;38914.023000000001;34371.550000000003;40279.105000000003;38532.1;30773.574000000001;32332.53;Cluster_03938;5868;2;569.4133582;1;34.00513081;35910;M+H;RP
579;570.4572144;999;36.64268478;1747;58;2;2263;14.0156094;0.8494;58;Cluster_03941;10033.866;3452.3142;3479.5037;3452.0015;3607.0041999999999;4212.2359999999999;3699.4785000000002;3460.37;3832.4875000000002;3377.2979;3466.3748000000001;3833.4780000000001;3615.7107000000001;4008.3193000000001;Cluster_03941;5873;3;569.4499384;1;36.64268478;35919;M+H;RP
580;571.8884746;999;47.39127727;1715;81/189;2/2;1663/2506;14.0158146/25.0383524;0.104/0.113;81/189;Cluster_06989;4156.2236000000003;241.53821;224.79262;242.2932;316.80273;228.84936999999999;351.75639999999999;119.09483;226.01079999999999;251.00986;287.49563999999998;306.49286000000001;202.76506000000001;289.08046999999999;Cluster_06989;NA;2;1141.762396;2;47.39127727;36035;NA;RP
581;572.8971186;999;47.51650437;936;77/156;3/3;0;14.0161602/23.0209948;0.0957/0.0765;77/156;Cluster_06997;23431.067999999999;2131.0703;1626.8844;2127.5044;1599.0001999999999;1947.5723;2132.3256999999999;1274.9047;1219.4445000000001;1985.9088999999999;1867.4276;1927.8824;1609.4156;1939.4670000000001;Cluster_06997;NA;3;1143.779684;2;47.51650437;36118;NA;RP
582;573.5179029;999;34.37760831;447;228;3;0;28.0315721;0.9873;228;Cluster_09108;NaN;3163.0916;3352.1343;3163.725;NaN;2527.5898000000002;1539.5264;1234.8924999999999;792.17570000000001;3628.5054;3422.8454999999999;1803.1778999999999;1738.0471;4265.0844999999999;Cluster_09108;5907;3;572.5106269;1;34.37760831;36178;M+H;RP
583;574.8589788;999;47.26403713;631;131;3;0;22.013372;0.0051;131;Cluster_07006;NaN;495.3103;490.41803;494.93774;627.74099999999999;510.47714000000002;534.51824999999997;556.24289999999996;512.64935000000003;730.46500000000003;510.81533999999999;721.18413999999996;554.98473999999999;678.72173999999995;Cluster_07006;NA;2;1147.703405;2;47.26403713;36256;NA;RP
584;574.9135986;999;47.54488907;393;183/190;3/3;0;24.0292819/25.0382115;0.0907/0.1161;183/190;Cluster_07009;6576.3046999999997;548.6173;449.75677;540.80817;422.71899999999999;449.46242999999998;549.20600000000002;399.51434;341.13010000000003;632.7568;457.60946999999999;524.17174999999997;589.03359999999998;500.97039999999998;Cluster_07009;NA;2;1147.812644;2;47.54488907;36260;NA;RP
585;576.4205384;999;33.77148903;976;241;2;1330;29.0211648;0.5388;241;Cluster_07015;NaN;242.58162;160.68307;245.47353;178.19492;236.67168000000001;175.29012;381.71782999999999;203.20089999999999;353.43130000000002;260.73156999999998;NaN;246.75528;253.65099000000001;Cluster_07015;NA;2;1150.826524;2;33.77148903;36371;NA;RP
586;577.4096416;999;32.28709556;2235;73/143/144;1/1/2;2367/1383/1383;14.0159365/22.0131858/22.014168;1.0061/0.0088/0.0021;73/143/144;Cluster_07023;NaN;317.33932;195.92471;276.1638;304.60345000000001;277.35599999999999;196.32160999999999;416.98214999999999;210.55707000000001;374.65526999999997;137.01047;328.99542000000002;281.52148;225.51442;Cluster_07023;NA;3;1152.80473;2;32.28709556;36453;NA;RP
587;578.4159219;999;31.16724905;2433;116/290;3/2;1607;22.011469/22.0130092;0.028/0.0283;116/290;Cluster_07030;1040.5385000000001;220.0826;180.32845;215.42123;161.01302999999999;301.58404999999999;230.58179000000001;114.25713;235.00193999999999;269.23160000000001;158.03568999999999;162.27618000000001;151.58258000000001;244.85265000000001;Cluster_07030;NA;2;1154.817291;2;31.16724905;36542;NA;RP
588;578.4159398;999;47.43345261;1438;266;2;1444;32.0718687;0.098;266;Cluster_07029;15969.582;348.15036;260.22937;349.98996;282.61295000000001;237.84032999999999;266.06527999999997;172.59396000000001;277.01934999999997;198.59392;283.34429999999998;233.77588;201.01682;203.82653999999999;Cluster_07029;NA;4;1154.817327;2;47.43345261;36538;NA;RP
589;578.4171115;999;32.86173966;1331;14;1;2367;13.007928;0.4366;14;Cluster_03982;6814.7924999999996;3852.0142;3013.2302;3888.5771;3375.9194000000002;3530.02;3362.8766999999998;2990.9189999999999;4278.7323999999999;3044.6174000000001;3270.2847000000002;4013.2307000000001;2686.4607000000001;3238.9421000000002;Cluster_03982;5964;2;577.4098355;1;32.86173966;36540;M+H;RP
590;578.5011515;999;47.75587405;2216;236;3;0;28.0327979;0.159;236;Cluster_09134;1417.9562000000001;300.8141;256.31747;308.0076;289.54662999999999;600.63070000000005;266.18416999999999;235.97673;435.78516000000002;265.08233999999999;672.51085999999998;467.9008;151.12285;615.32439999999997;Cluster_09134;5967;2;577.4938755;1;47.75587405;36563;M+H;RP
591;580.5125918;999;41.31513074;905;24/224;3/3;0;14.0147038/28.0304043;0.5228/0.9998;24/224;Cluster_09146;1894.4590000000001;385.98117;298.88187;390.017;419.76670000000001;618.89409999999998;459.14319999999998;329.08078;462.22230000000002;418.91370000000001;279.25833;378.35753999999997;468.44952000000001;371.22244000000001;Cluster_09146;5991;2;579.5053158;1;41.31513074;36727;M+H;RP
592;581.4205991;999;42.51196031;2821;305;4;0;28.0315046;0.8811;305;Cluster_04001;NaN;1344.2562;1914.8005;1169.5541;NaN;NaN;NaN;318.78134;NaN;705.03204000000005;597.3415;1359.7102;930.33659999999998;1156.4229;Cluster_04001;394;2;558.4313781;1;42.51196031;36782;M+Na;RP
593;582.4202037;999;33.74569507;1812;17;3;0;13.0078387;0.4396;17;Cluster_07052;NaN;277.596;211.1694;269.56006;224.01749000000001;234.07749999999999;243.35033000000001;256.57891999999998;204.65873999999999;297.53088000000002;180.16557;288.84017999999998;364.04165999999998;180.54405;Cluster_07052;NA;2;1162.825854;2;33.74569507;36839;NA;RP
594;584.3441549;999;32.81868399;1653;115;3;0;20.0387908;0.1944;115;Cluster_07063;NaN;291.83398;402.90414;300.00446;386.58071999999999;358.48642000000001;349.43997000000002;319.83404999999999;355.02444000000003;168.54407;284.84784000000002;439.53494000000001;371.95049999999998;387.24083999999999;Cluster_07063;NA;2;1166.673757;2;32.81868399;36979;NA;RP
