"","hsid","mzsplit","mz","intensity","RT.x","peak ID","HS IDs","series level","to ID","m/z increment","RT increment","HS cluster","delta_mz","!ID","!Notes:Name_neutral","!Notes:Formula_Neutral","!Notes:InChI_neutral","!Notes:InChIKey_neutral","!Notes:SMILES_neutral","exactmass","logp","adduct","RT.y"
"125","65",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_ascr_14_c","ascr#14","C14H26O6","InChI=1S/C14H26O6/c1-9(6-4-3-5-7-13(17)18)19-14-12(16)8-11(15)10(2)20-14/h9-12,14-16H,3-8H2,1-2H3,(H,17,18)/t9-,10+,11-,12-,14-/m1/s1","HRHMWTOQBKRTTG-CYRBOEJBSA-N","C[C@H](CCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",290.172938552,0.911,"[M+H]+",9.31041333333333
"126","67",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_oscr_14_c","oscr#14","C14H26O6","InChI=1S/C14H26O6/c1-10-11(15)9-12(16)14(20-10)19-8-6-4-2-3-5-7-13(17)18/h10-12,14-16H,2-9H2,1H3,(H,17,18)/t10-,11+,12+,14+/m0/s1","DJYKCDSAKUJQRP-FMCLSXCISA-N","C[C@@H]1O[C@@H](OCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",290.172938552,1.02,"[M+H]+",9.479
"127","67",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_ascr_14_e","ascr#14","C14H26O6","InChI=1S/C14H26O6/c1-9(6-4-3-5-7-13(17)18)19-14-12(16)8-11(15)10(2)20-14/h9-12,14-16H,3-8H2,1-2H3,(H,17,18)/t9-,10+,11-,12-,14-/m1/s1","HRHMWTOQBKRTTG-CYRBOEJBSA-N","C[C@H](CCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",290.172938552,0.911,"[M+H]+",9.31041333333333
"128","67",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_ascr_14_c","ascr#14","C14H26O6","InChI=1S/C14H26O6/c1-9(6-4-3-5-7-13(17)18)19-14-12(16)8-11(15)10(2)20-14/h9-12,14-16H,3-8H2,1-2H3,(H,17,18)/t9-,10+,11-,12-,14-/m1/s1","HRHMWTOQBKRTTG-CYRBOEJBSA-N","C[C@H](CCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",290.172938552,0.911,"[M+H]+",9.31041333333333
"129","69",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_oscr_14_c","oscr#14","C14H26O6","InChI=1S/C14H26O6/c1-10-11(15)9-12(16)14(20-10)19-8-6-4-2-3-5-7-13(17)18/h10-12,14-16H,2-9H2,1H3,(H,17,18)/t10-,11+,12+,14+/m0/s1","DJYKCDSAKUJQRP-FMCLSXCISA-N","C[C@@H]1O[C@@H](OCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",290.172938552,1.02,"[M+H]+",9.479
"130","69",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_ascr_14_e","ascr#14","C14H26O6","InChI=1S/C14H26O6/c1-9(6-4-3-5-7-13(17)18)19-14-12(16)8-11(15)10(2)20-14/h9-12,14-16H,3-8H2,1-2H3,(H,17,18)/t9-,10+,11-,12-,14-/m1/s1","HRHMWTOQBKRTTG-CYRBOEJBSA-N","C[C@H](CCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",290.172938552,0.911,"[M+H]+",9.31041333333333
"131","69",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_ascr_14_c","ascr#14","C14H26O6","InChI=1S/C14H26O6/c1-9(6-4-3-5-7-13(17)18)19-14-12(16)8-11(15)10(2)20-14/h9-12,14-16H,3-8H2,1-2H3,(H,17,18)/t9-,10+,11-,12-,14-/m1/s1","HRHMWTOQBKRTTG-CYRBOEJBSA-N","C[C@H](CCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",290.172938552,0.911,"[M+H]+",9.31041333333333
"132","71",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_oscr_14_c","oscr#14","C14H26O6","InChI=1S/C14H26O6/c1-10-11(15)9-12(16)14(20-10)19-8-6-4-2-3-5-7-13(17)18/h10-12,14-16H,2-9H2,1H3,(H,17,18)/t10-,11+,12+,14+/m0/s1","DJYKCDSAKUJQRP-FMCLSXCISA-N","C[C@@H]1O[C@@H](OCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",290.172938552,1.02,"[M+H]+",9.479
"133","71",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_ascr_14_e","ascr#14","C14H26O6","InChI=1S/C14H26O6/c1-9(6-4-3-5-7-13(17)18)19-14-12(16)8-11(15)10(2)20-14/h9-12,14-16H,3-8H2,1-2H3,(H,17,18)/t9-,10+,11-,12-,14-/m1/s1","HRHMWTOQBKRTTG-CYRBOEJBSA-N","C[C@H](CCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",290.172938552,0.911,"[M+H]+",9.31041333333333
"134","71",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_ascr_14_c","ascr#14","C14H26O6","InChI=1S/C14H26O6/c1-9(6-4-3-5-7-13(17)18)19-14-12(16)8-11(15)10(2)20-14/h9-12,14-16H,3-8H2,1-2H3,(H,17,18)/t9-,10+,11-,12-,14-/m1/s1","HRHMWTOQBKRTTG-CYRBOEJBSA-N","C[C@H](CCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",290.172938552,0.911,"[M+H]+",9.31041333333333
"135","73",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_oscr_14_c","oscr#14","C14H26O6","InChI=1S/C14H26O6/c1-10-11(15)9-12(16)14(20-10)19-8-6-4-2-3-5-7-13(17)18/h10-12,14-16H,2-9H2,1H3,(H,17,18)/t10-,11+,12+,14+/m0/s1","DJYKCDSAKUJQRP-FMCLSXCISA-N","C[C@@H]1O[C@@H](OCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",290.172938552,1.02,"[M+H]+",9.479
"136","73",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_ascr_14_e","ascr#14","C14H26O6","InChI=1S/C14H26O6/c1-9(6-4-3-5-7-13(17)18)19-14-12(16)8-11(15)10(2)20-14/h9-12,14-16H,3-8H2,1-2H3,(H,17,18)/t9-,10+,11-,12-,14-/m1/s1","HRHMWTOQBKRTTG-CYRBOEJBSA-N","C[C@H](CCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",290.172938552,0.911,"[M+H]+",9.31041333333333
"137","73",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_ascr_14_c","ascr#14","C14H26O6","InChI=1S/C14H26O6/c1-9(6-4-3-5-7-13(17)18)19-14-12(16)8-11(15)10(2)20-14/h9-12,14-16H,3-8H2,1-2H3,(H,17,18)/t9-,10+,11-,12-,14-/m1/s1","HRHMWTOQBKRTTG-CYRBOEJBSA-N","C[C@H](CCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",290.172938552,0.911,"[M+H]+",9.31041333333333
"138","75",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_oscr_14_c","oscr#14","C14H26O6","InChI=1S/C14H26O6/c1-10-11(15)9-12(16)14(20-10)19-8-6-4-2-3-5-7-13(17)18/h10-12,14-16H,2-9H2,1H3,(H,17,18)/t10-,11+,12+,14+/m0/s1","DJYKCDSAKUJQRP-FMCLSXCISA-N","C[C@@H]1O[C@@H](OCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",290.172938552,1.02,"[M+H]+",9.479
"139","75",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_ascr_14_e","ascr#14","C14H26O6","InChI=1S/C14H26O6/c1-9(6-4-3-5-7-13(17)18)19-14-12(16)8-11(15)10(2)20-14/h9-12,14-16H,3-8H2,1-2H3,(H,17,18)/t9-,10+,11-,12-,14-/m1/s1","HRHMWTOQBKRTTG-CYRBOEJBSA-N","C[C@H](CCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",290.172938552,0.911,"[M+H]+",9.31041333333333
"140","75",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_ascr_14_c","ascr#14","C14H26O6","InChI=1S/C14H26O6/c1-9(6-4-3-5-7-13(17)18)19-14-12(16)8-11(15)10(2)20-14/h9-12,14-16H,3-8H2,1-2H3,(H,17,18)/t9-,10+,11-,12-,14-/m1/s1","HRHMWTOQBKRTTG-CYRBOEJBSA-N","C[C@H](CCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",290.172938552,0.911,"[M+H]+",9.31041333333333
"141","77",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_oscr_14_c","oscr#14","C14H26O6","InChI=1S/C14H26O6/c1-10-11(15)9-12(16)14(20-10)19-8-6-4-2-3-5-7-13(17)18/h10-12,14-16H,2-9H2,1H3,(H,17,18)/t10-,11+,12+,14+/m0/s1","DJYKCDSAKUJQRP-FMCLSXCISA-N","C[C@@H]1O[C@@H](OCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",290.172938552,1.02,"[M+H]+",9.479
"142","77",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_ascr_14_e","ascr#14","C14H26O6","InChI=1S/C14H26O6/c1-9(6-4-3-5-7-13(17)18)19-14-12(16)8-11(15)10(2)20-14/h9-12,14-16H,3-8H2,1-2H3,(H,17,18)/t9-,10+,11-,12-,14-/m1/s1","HRHMWTOQBKRTTG-CYRBOEJBSA-N","C[C@H](CCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",290.172938552,0.911,"[M+H]+",9.31041333333333
"143","77",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_ascr_14_c","ascr#14","C14H26O6","InChI=1S/C14H26O6/c1-9(6-4-3-5-7-13(17)18)19-14-12(16)8-11(15)10(2)20-14/h9-12,14-16H,3-8H2,1-2H3,(H,17,18)/t9-,10+,11-,12-,14-/m1/s1","HRHMWTOQBKRTTG-CYRBOEJBSA-N","C[C@H](CCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",290.172938552,0.911,"[M+H]+",9.31041333333333
"144","79",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_oscr_14_c","oscr#14","C14H26O6","InChI=1S/C14H26O6/c1-10-11(15)9-12(16)14(20-10)19-8-6-4-2-3-5-7-13(17)18/h10-12,14-16H,2-9H2,1H3,(H,17,18)/t10-,11+,12+,14+/m0/s1","DJYKCDSAKUJQRP-FMCLSXCISA-N","C[C@@H]1O[C@@H](OCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",290.172938552,1.02,"[M+H]+",9.479
"145","79",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_ascr_14_e","ascr#14","C14H26O6","InChI=1S/C14H26O6/c1-9(6-4-3-5-7-13(17)18)19-14-12(16)8-11(15)10(2)20-14/h9-12,14-16H,3-8H2,1-2H3,(H,17,18)/t9-,10+,11-,12-,14-/m1/s1","HRHMWTOQBKRTTG-CYRBOEJBSA-N","C[C@H](CCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",290.172938552,0.911,"[M+H]+",9.31041333333333
"146","79",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_ascr_14_c","ascr#14","C14H26O6","InChI=1S/C14H26O6/c1-9(6-4-3-5-7-13(17)18)19-14-12(16)8-11(15)10(2)20-14/h9-12,14-16H,3-8H2,1-2H3,(H,17,18)/t9-,10+,11-,12-,14-/m1/s1","HRHMWTOQBKRTTG-CYRBOEJBSA-N","C[C@H](CCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",290.172938552,0.911,"[M+H]+",9.31041333333333
"147","81",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_oscr_14_c","oscr#14","C14H26O6","InChI=1S/C14H26O6/c1-10-11(15)9-12(16)14(20-10)19-8-6-4-2-3-5-7-13(17)18/h10-12,14-16H,2-9H2,1H3,(H,17,18)/t10-,11+,12+,14+/m0/s1","DJYKCDSAKUJQRP-FMCLSXCISA-N","C[C@@H]1O[C@@H](OCCCCCCCC(O)=O)[C@H](O)C[C@H]1O",290.172938552,1.02,"[M+H]+",9.479
"148","81",14.0156501,291.180214552,999,9.31041333333333,471,"53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83","2/2/2/2/2/2/2/2/2/2/2/2/2/2/2/2","455/455/455/455/457/457/457/457/455/455/455/455/457/457/457/457","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/55/57/59/61/63/65/67/69/71/73/75/77/79/81/83",">14 x <15","M_ascr_14_e","ascr#14","C14H26O6","InChI=1S/C14H26O6/c1-9(6-4-3-5-7-13(17)18)19-14-12(16)8-11(15)10(2)20-14/h9-12,14-16H,3-8H2,1-2H3,(H,17,18)/t9-,10+,11-,12-,14-/m1/s1","HRHMWTOQBKRTTG-CYRBOEJBSA-N","C[C@H](CCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",290.172938552,0.911,"[M+H]+",9.31041333333333
